agent_id,episode_id,step,price,quantity,capital,costs,profit,revenue,demand_for_price,sold_units,leftover_units,classification_accuracy,regression_error_value,supervision_reward_factor,reward,action
1,1,66,6.036875808255976,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,31
2,1,66,4.666940184867178,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,19
0,1,67,4.000300697028053,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,5
1,1,67,6.019916363525522,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,21
2,1,67,4.150984825637802,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,6
0,1,68,3.6837550564029704,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,8
1,1,68,7.052120847334635,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,47
2,1,68,4.203644621144089,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,32
0,1,69,3.7543451204768297,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,33
1,1,69,7.19429334410384,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,38
2,1,69,4.172285898291247,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,17
0,1,70,3.66682808284072,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,13
1,1,70,6.532543245967321,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,5
2,1,70,4.713132633573739,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,44
0,1,71,3.9603172523406047,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,41
1,1,71,6.64724838531973,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,37
2,1,71,5.544087916292036,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,46
0,1,72,3.644796164738076,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,8
1,1,72,7.179840055000287,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,44
2,1,72,5.6385937094550584,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,36
0,1,73,1.8213108187010814,17.0,,1,13.962284,30.962283917918384,17.868918129891853,0,0,0,1,1.0,13.962284,0
1,1,73,8.783806321304123,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,49
2,1,73,5.551541151996273,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,14
0,1,74,1.785056895150702,21.0,,1,16.486195,37.48619479816474,21.494310484929798,0,0,0,1,1.0,16.486195,10
1,1,74,10.387650193126904,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,49
2,1,74,5.542993344524542,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,23
0,1,75,1.71025890348936,28.0,,1,19.887249,47.887249297702084,28.974109651063998,0,0,0,1,1.0,19.887249,9
1,1,75,10.407072686061325,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,29
2,1,75,5.766051762232219,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,40
0,1,76,1.6935204416931935,30.0,,1,20.805614,50.8056132507958,30.647955830680644,0,0,0,1,1.0,20.805614,10
1,1,76,10.293699823195006,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,13
2,1,76,5.799242731584229,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,31
0,1,77,1.7154680426200548,28.0,,1,20.033104,48.033105193361536,28.45319573799452,0,0,0,1,1.0,20.033104,11
1,1,77,9.466740101047575,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,4
2,1,77,5.8263785358345155,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,30
0,1,78,1.9430267462906685,5.0,,1,4.7151337,9.715133731453342,5.697325370933157,0,0,0,1,1.0,4.7151337,35
1,1,78,9.50442065642129,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,32
2,1,78,5.819352480976689,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,24
0,1,79,0.6650662427958779,133.0,,1,-44.54619,88.45381029185177,133.49337572041222,0,0,0,1,1.0,-44.54619,0
1,1,79,7.900978045443512,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,1
2,1,79,6.0958553794766255,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,41
0,1,80,1.1998637857130703,80.0,,1,15.989105,95.98910285704562,80.01362142869297,0,0,0,1,1.0,15.989105,39
1,1,80,9.901028169820192,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,50
2,1,80,6.3718140733139945,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,41
0,1,81,1.4555016907149418,54.0,,1,24.597092,78.59709129860686,54.449830928505804,0,0,0,1,1.0,24.597092,24
1,1,81,8.869830208431983,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,3
2,1,81,6.154019853854057,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,10
0,1,82,3.1051671149061852,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,49
1,1,82,8.89415011871825,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,30
2,1,82,7.758260205002621,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,49
0,1,83,2.8243529381144854,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,8
1,1,83,8.909835973363215,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,28
2,1,83,7.7828598220886995,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,30
0,1,84,2.716395933402501,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,11
1,1,84,8.76857017504944,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,12
2,1,84,7.669919877120477,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,13
0,1,85,2.525545310338245,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,9
1,1,85,9.799964167894709,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,47
2,1,85,7.689769739772711,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,29
0,1,86,0.9900544167069076,100.0,,1,-0.99456024,99.00544167069076,100.99455832930924,0,0,0,1,1.0,-0.99456024,0
1,1,86,11.403788381808711,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,49
2,1,86,8.353211864070351,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,45
0,1,87,0.6727181522557641,132.0,,1,-43.201202,88.79879609776087,132.7281847744236,0,0,0,1,1.0,-43.201202,3
1,1,87,11.413799423924335,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,26
2,1,87,8.33405981336311,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,21
0,1,88,0.7660706108195041,123.0,,1,-28.773315,94.22668513079901,123.3929389180496,0,0,0,1,1.0,-28.773315,6
1,1,88,11.376204858136969,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,18
2,1,88,8.349847065531822,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,28
0,1,89,1.1346162054576667,86.0,,1,11.576996,97.57699366935934,86.53837945423332,0,0,0,1,1.0,11.576996,21
1,1,89,11.35203389203081,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,20
2,1,89,9.953707678364774,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,49
0,1,90,0.9563769824599808,104.0,,1,-4.5367966,99.46320617583801,104.36230175400192,0,0,0,1,1.0,-4.5367966,5
1,1,90,11.57196472178412,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,40
2,1,90,9.862818174495056,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,14
0,1,91,1.3034347546472391,69.0,,1,20.936996,89.9369980706595,69.65652453527608,0,0,0,1,1.0,20.936996,31
1,1,91,11.297728947240563,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,9
2,1,91,10.137105934148286,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,41
0,1,92,2.2427117702724026,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,46
1,1,92,10.9557512153828,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,8
2,1,92,10.174750086621259,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,32
0,1,93,2.5945731637056113,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,41
1,1,93,12.95575357797206,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,50
2,1,93,10.837976184215309,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,45
0,1,94,3.068649730827751,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,43
1,1,94,13.175676877150597,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,40
2,1,94,10.56375384455882,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,9
0,1,95,3.142921709124613,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,31
1,1,95,11.889575571900126,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,2
2,1,95,10.51688514193866,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,17
0,1,96,3.050016599739938,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,12
1,1,96,11.902052629691822,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,27
2,1,96,10.242672584428238,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,9
0,1,97,2.595708645427503,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,6
1,1,97,11.843579459490524,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,16
2,1,97,10.419058852079415,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,39
0,1,98,2.658348018483682,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,24
1,1,98,11.569340735324612,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,9
2,1,98,12.419062892907673,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,50
0,1,99,2.5622588527398995,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,11
1,1,99,11.579350092702807,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,26
2,1,99,13.705172176399305,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,48
0,1,100,2.893482744115998,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,41
1,1,100,11.488418760239089,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,14
2,1,100,12.878137621267548,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,4
0,1,101,2.7402906168736094,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,10
1,1,101,11.507821085938756,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,29
2,1,101,12.8781401745293,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,25
0,1,102,2.784638672799289,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,21
1,1,102,11.849823415116564,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,42
2,1,102,12.819662526787711,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,16
0,1,103,3.638324091728924,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,46
1,1,103,11.186630815381447,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,5
2,1,103,12.761185042066279,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,16
0,1,104,3.6407249319591126,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,20
1,1,104,11.21680078363382,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,31
2,1,104,12.74563716554121,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,22
0,1,105,3.8046645971215933,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,38
1,1,105,11.254419764583853,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,32
2,1,105,12.632233721504669,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,13
0,1,106,3.7158925572850023,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,13
1,1,106,10.912442805399438,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,8
2,1,106,12.59463108074755,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,18
0,1,107,3.7247563672645123,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,22
1,1,107,12.516259532655145,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,49
2,1,107,12.708040816540137,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,37
0,1,108,3.6774425097452457,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,15
1,1,108,13.048091276551656,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,44
2,1,108,12.661148210162679,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,17
0,1,109,3.917456048417821,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,40
1,1,109,12.77384593480998,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,9
2,1,109,12.680543595713146,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,29
0,1,110,4.153216021201686,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,40
1,1,110,12.804005206334978,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,31
2,1,110,12.656364071178794,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,20
0,1,111,3.3614786173752855,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,4
1,1,111,10.804025524091164,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,0
2,1,111,12.643897017091835,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,23
0,1,112,3.3805490496434643,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,22
1,1,112,11.078289143899537,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,41
2,1,112,12.30190637084223,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,8
0,1,113,3.4374077667354053,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,30
1,1,113,10.415112662306278,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,5
2,1,113,12.521831420036829,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,40
0,1,114,3.735799158691642,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,41
1,1,114,10.273725835153105,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,12
2,1,114,10.521858361478055,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,0
0,1,115,3.974684473178502,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,40
1,1,115,10.700225996259794,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,43
2,1,115,10.74180138667672,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,40
0,1,116,5.0126981686209415,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,47
1,1,116,9.873240424648738,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,4
2,1,116,11.016065998003285,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,41
0,1,117,4.492128520641795,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,6
1,1,117,9.897473439276844,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,30
2,1,117,11.192436185353905,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,39
0,1,118,4.47935137245171,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,20
1,1,118,9.859919636256462,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,18
2,1,118,11.176899387667248,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,22
0,1,119,4.500516731383121,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,26
1,1,119,9.89012683184305,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,31
2,1,119,11.451158200547548,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,41
0,1,120,2.579367276731263,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,0
1,1,120,9.615945315733484,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,9
2,1,120,10.165088525360238,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,2
0,1,121,2.0534596384502963,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,5
1,1,121,9.543090365872866,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,15
2,1,121,10.118233085126421,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,17
0,1,122,2.195625455953036,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,30
1,1,122,9.684573960232843,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,38
2,1,122,9.291288205159367,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,4
0,1,123,2.301145998871777,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,25
1,1,123,10.026613358166578,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,42
2,1,123,9.267199970541075,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,20
0,1,124,2.47958422126744,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,36
1,1,124,10.689842591596506,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,45
2,1,124,9.380691020099146,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,37
0,1,125,2.560037353767175,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,25
1,1,125,10.46994956547807,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,10
2,1,125,9.439250917995073,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,34
0,1,126,1.0118692014057369,98.0,,1,1.1631851,99.16318173776222,98.81307985942631,0,0,0,1,1.0,1.1631851,0
1,1,126,9.806798184834916,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,5
2,1,126,9.476933550322471,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,32
0,1,127,1.0280803786677861,97.0,,1,2.723793,99.72379673077525,97.19196213322138,0,0,0,1,1.0,2.723793,7
1,1,127,9.7968538127174,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,24
2,1,127,8.191102530084532,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,2
0,1,128,1.542838769364732,45.0,,1,24.427742,69.42774462141294,45.716123063526794,0,0,0,1,1.0,24.427742,41
1,1,128,9.796909437505594,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,25
2,1,128,8.22897540617708,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,32
0,1,129,1.6768821371240963,32.0,,1,21.660229,53.66022838797108,32.311786287590365,0,0,0,1,1.0,21.660229,15
1,1,129,9.750071951291426,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,17
2,1,129,8.219244860913248,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,24
0,1,130,1.5685255748241551,43.0,,1,24.446602,67.44659971743867,43.147442517584494,0,0,0,1,1.0,24.446602,8
1,1,130,10.176587623856017,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,43
2,1,130,8.257110333006596,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,32
0,1,131,0.6756590803796428,132.0,,1,-42.813004,89.18699861011285,132.43409196203572,0,0,0,1,1.0,-42.813004,1
1,1,131,10.318042012366604,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,38
2,1,131,8.398756861632508,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,38
0,1,132,1.067102749768102,93.0,,1,6.240555,99.24055572843349,93.28972502318979,0,0,0,1,1.0,6.240555,19
1,1,132,10.84989100897235,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,44
2,1,132,8.618858947252779,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,40
0,1,133,1.6277221854241473,37.0,,1,23.22572,60.22572086069345,37.22778145758528,0,0,0,1,1.0,23.22572,42
1,1,133,12.13600453872802,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,48
2,1,133,8.838925339240092,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,40
0,1,134,1.7940378890049056,20.0,,1,15.880756,35.88075778009811,20.596211099509446,0,0,0,1,1.0,15.880756,22
1,1,134,12.063083659957957,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,15
2,1,134,8.86922252281531,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,31
0,1,135,1.9686337183853548,3.0,,1,2.905901,5.905901155156064,3.136628161464529,0,0,0,1,1.0,2.905901,30
1,1,135,11.972148397110926,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,14
2,1,135,8.796447156444119,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,15
0,1,136,1.8630408718783182,13.0,,1,11.219532,24.219531334418136,13.695912812168189,0,0,0,1,1.0,11.219532,9
1,1,136,11.630162101562233,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,8
2,1,136,8.370201231204295,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,7
0,1,137,1.95689247793585,4.0,,1,3.82757,7.8275699117434,4.310752206415003,0,0,0,1,1.0,3.82757,16
1,1,137,11.630170995269781,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,25
2,1,137,9.40162236230224,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,47
0,1,138,2.056184824854502,0.0,,1,0.0,0,0.0,0,0,0,1,1.0,0.0,18
